Date, MaxTemperature, MinTemperature, AvgTemperature, Precipitation, Snowfall
1926-09-08, 85, 69, 77.0, 0.00, 0.0
1926-09-09, 87, 68, 77.5, 0.00, 0.0
1926-09-10, 76, 69, 72.5, T, 0.0
1926-09-11, 78, 65, 71.5, 0.00, 0.0
1926-09-12, 82, 65, 73.5, 0.00, 0.0
1926-09-13, 88, 63, 75.5, 0.00, 0.0
1926-09-14, 75, 66, 70.5, 0.00, 0.0
1926-09-15, 74, 65, 69.5, T, 0.0
1926-09-16, 79, 67, 73.0, 0.00, 0.0
1926-09-17, 84, 69, 76.5, 0.00, 0.0
1926-09-18, 73, 65, 69.0, 0.03, 0.0
1926-09-19, 78, 62, 70.0, 0.00, 0.0
1926-09-20, 83, 60, 71.5, 0.00, 0.0
1926-09-21, 75, 67, 71.0, 0.00, 0.0
1926-09-22, 80, 67, 73.5, 0.00, 0.0
1926-09-23, 88, 67, 77.5, 0.00, 0.0
1926-09-24, 88, 69, 78.5, 0.00, 0.0
1926-09-25, 89, 66, 77.5, 0.00, 0.0
1926-09-26, 73, 59, 66.0, T, 0.0
1926-09-27, 69, 63, 66.0, T, 0.0
1926-09-28, 74, 63, 68.5, 0.00, 0.0
1926-09-29, 69, 64, 66.5, 0.11, 0.0
1926-09-30, 69, 66, 67.5, 0.19, 0.0
1926-10-01, 72, 65, 68.5, 0.01, 0.0
1926-10-02, 81, 65, 73.0, 0.00, 0.0
1926-10-03, 88, 67, 77.5, 0.00, 0.0
1926-10-04, 89, 69, 79.0, 0.00, 0.0
1926-10-05, 85, 69, 77.0, T, 0.0
1926-10-06, 75, 60, 67.5, 0.19, 0.0
1926-10-07, 65, 56, 60.5, 0.00, 0.0
1926-10-08, 62, 53, 57.5, 0.00, 0.0
1926-10-09, 61, 50, 55.5, 0.00, 0.0
1926-10-10, 74, 48, 61.0, 0.00, 0.0
1926-10-11, 73, 64, 68.5, 0.00, 0.0
1926-10-12, 76, 63, 69.5, 0.00, 0.0
1926-10-13, 76, 63, 69.5, 0.53, 0.0
1926-10-14, 67, 62, 64.5, 0.11, 0.0
1926-10-15, 72, 59, 65.5, 0.00, 0.0
1926-10-16, 71, 57, 64.0, T, 0.0
1926-10-17, 66, 52, 59.0, 0.10, 0.0
1926-10-18, 74, 46, 60.0, 0.00, 0.0
1926-10-19, 68, 56, 62.0, 0.00, 0.0
1926-10-20, 77, 56, 66.5, 0.22, 0.0
1926-10-21, 60, 50, 55.0, 0.00, 0.0
1926-10-22, 66, 50, 58.0, 0.00, 0.0
1926-10-23, 71, 50, 60.5, T, 0.0
1926-10-24, 72, 60, 66.0, 0.20, 0.0
1926-10-25, 72, 43, 57.5, 0.00, 0.0
1926-10-26, 50, 40, 45.0, 0.00, 0.0
1926-10-27, 52, 44, 48.0, T, 0.0
1926-10-28, 64, 41, 52.5, 0.00, 0.0
1926-10-29, 74, 45, 59.5, 0.00, 0.0
1926-10-30, 77, 52, 64.5, 0.00, 0.0
1926-10-31, 73, 46, 59.5, 0.29, 0.0
1926-11-01, 56, 45, 50.5, 0.00, 0.0
1926-11-02, 52, 42, 47.0, 0.00, 0.0
1926-11-03, 52, 40, 46.0, 0.00, 0.0
1926-11-04, 56, 40, 48.0, 0.00, 0.0
1926-11-05, 58, 40, 49.0, 0.00, 0.0
1926-11-06, 64, 48, 56.0, 0.00, 0.0
1926-11-07, 63, 53, 58.0, 0.00, 0.0
1926-11-08, 68, 55, 61.5, 0.02, 0.0
1926-11-09, 74, 65, 69.5, 0.51, 0.0
1926-11-10, 67, 39, 53.0, 0.00, 0.0
1926-11-11, 42, 32, 37.0, 0.00, 0.0
1926-11-12, 48, 34, 41.0, 0.00, 0.0
1926-11-13, 65, 41, 53.0, 0.00, 0.0
1926-11-14, 70, 52, 61.0, 0.03, 0.0
1926-11-15, 75, 60, 67.5, 0.07, 0.0
1926-11-16, 69, 50, 59.5, 1.09, 0.0
1926-11-17, 61, 44, 52.5, 0.00, 0.0
1926-11-18, 74, 51, 62.5, 0.00, 0.0
1926-11-19, 56, 40, 48.0, 0.00, 0.0
1926-11-20, 46, 34, 40.0, 0.00, 0.0
1926-11-21, 41, 34, 37.5, 0.04, 0.1
1926-11-22, 49, 34, 41.5, 0.00, 0.0
1926-11-23, 57, 34, 45.5, 0.00, 0.0
1926-11-24, 63, 41, 52.0, 0.00, 0.0
1926-11-25, 55, 44, 49.5, 0.00, 0.0
1926-11-26, 73, 50, 61.5, 0.69, 0.0
1926-11-27, 59, 35, 47.0, 0.00, 0.0
1926-11-28, 46, 32, 39.0, 0.00, 0.0
1926-11-29, 68, 40, 54.0, 0.01, 0.0
1926-11-30, 60, 46, 53.0, 0.13, 0.0
1926-12-01, 55, 36, 45.5, 0.00, 0.0
1926-12-02, 38, 30, 34.0, 0.00, 0.0
1926-12-03, 46, 32, 39.0, 0.00, 0.0
1926-12-04, 62, 28, 45.0, 0.00, 0.0
1926-12-05, 39, 31, 35.0, 0.01, 0.0
1926-12-06, 36, 29, 32.5, 0.00, 0.0
1926-12-07, 42, 25, 33.5, 0.00, 0.0
1926-12-08, 55, 34, 44.5, 0.01, 0.0
1926-12-09, 50, 40, 45.0, 0.54, 0.0
1926-12-10, 47, 40, 43.5, 0.02, 0.0
1926-12-11, 50, 40, 45.0, 0.00, 0.0
1926-12-12, 53, 36, 44.5, 0.05, 0.0
1926-12-13, 61, 44, 52.5, 0.67, 0.0
1926-12-14, 57, 44, 50.5, 0.15, 0.0
1926-12-15, 44, 31, 37.5, 0.04, 0.0
1926-12-16, 34, 28, 31.0, 0.00, 0.0
1926-12-17, 42, 23, 32.5, 0.00, 0.0
1926-12-18, 37, 20, 28.5, T, T
1926-12-19, 33, 20, 26.5, 0.00, 0.0
1926-12-20, 53, 27, 40.0, T, 0.0
1926-12-21, 56, 45, 50.5, 0.85, 0.0
1926-12-22, 47, 38, 42.5, 0.35, 0.0
1926-12-23, 46, 36, 41.0, 0.00, 0.0
1926-12-24, 53, 38, 45.5, 0.01, 0.0
1926-12-25, 56, 48, 52.0, 0.22, 0.0
1926-12-26, 68, 35, 51.5, 0.00, 0.0
1926-12-27, 45, 34, 39.5, 0.00, 0.0
1926-12-28, 59, 37, 48.0, 1.55, 0.0
1926-12-29, 59, 38, 48.5, 0.05, 0.0
1926-12-30, 38, 30, 34.0, 0.00, 0.0
1926-12-31, 50, 30, 40.0, 0.00, 0.0
1927-01-01, 43, 31, 37.0, 0.00, 0.0
1927-01-02, 40, 26, 33.0, 0.00, 0.0
1927-01-03, 48, 35, 41.5, 0.00, 0.0
1927-01-04, 52, 39, 45.5, 0.05, 0.0
1927-01-05, 47, 37, 42.0, 0.00, 0.0
1927-01-06, 49, 36, 42.5, 0.00, 0.0
1927-01-07, 38, 30, 34.0, 0.00, 0.0
1927-01-08, 31, 25, 28.0, 0.00, 0.0
1927-01-09, 32, 26, 29.0, T, T
1927-01-10, 34, 25, 29.5, 0.30, 3.0
1927-01-11, 30, 23, 26.5, T, 1.0
1927-01-12, 35, 22, 28.5, 0.00, 0.0
1927-01-13, 45, 26, 35.5, 0.00, 0.0
1927-01-14, 50, 37, 43.5, 0.09, 0.0
1927-01-15, 37, 18, 27.5, 0.03, 0.3
1927-01-16, 32, 14, 23.0, 0.00, 0.0
1927-01-17, 45, 25, 35.0, 0.00, 0.0
1927-01-18, 50, 37, 43.5, 0.00, 0.0
1927-01-19, 63, 43, 53.0, 0.00, 0.0
1927-01-20, 71, 54, 62.5, 0.00, 0.0
1927-01-21, 70, 56, 63.0, 0.00, 0.0
1927-01-22, 69, 55, 62.0, T, 0.0
1927-01-23, 55, 38, 46.5, 0.01, 0.0
1927-01-24, 43, 37, 40.0, 0.03, 0.0
1927-01-25, 45, 38, 41.5, 0.04, 0.0
1927-01-26, 44, 23, 33.5, T, T
1927-01-27, 29, 18, 23.5, 0.00, 0.0
1927-01-28, 56, 29, 42.5, T, 0.0
1927-01-29, 57, 43, 50.0, 0.06, 0.0
1927-01-30, 71, 44, 57.5, 0.02, 0.0
1927-01-31, 54, 39, 46.5, 0.00, 0.0
1927-02-01, 52, 35, 43.5, 0.00, 0.0
1927-02-02, 62, 45, 53.5, 0.00, 0.0
1927-02-03, 66, 42, 54.0, 0.00, 0.0
1927-02-04, 67, 41, 54.0, 0.00, 0.0
1927-02-05, 45, 41, 43.0, 0.37, 0.0
1927-02-06, 63, 37, 50.0, T, 0.0
1927-02-07, 64, 41, 52.5, 0.01, 0.0
1927-02-08, 50, 39, 44.5, 0.45, 0.0
1927-02-09, 56, 41, 48.5, 0.01, 0.0
1927-02-10, 49, 43, 46.0, 0.10, 0.0
1927-02-11, 46, 36, 41.0, 0.00, 0.0
1927-02-12, 55, 35, 45.0, T, 0.0
1927-02-13, 48, 43, 45.5, 0.95, 0.0
1927-02-14, 60, 39, 49.5, 0.01, 0.0
1927-02-15, 57, 42, 49.5, 0.00, 0.0
1927-02-16, 69, 38, 53.5, 0.00, 0.0
1927-02-17, 74, 52, 63.0, 0.20, 0.0
1927-02-18, 77, 44, 60.5, T, 0.0
1927-02-19, 47, 41, 44.0, 0.61, 0.0
1927-02-20, 47, 39, 43.0, 0.03, 0.0
1927-02-21, 45, 37, 41.0, 0.00, 0.0
1927-02-22, 60, 36, 48.0, T, 0.0
1927-02-23, 56, 50, 53.0, 0.43, 0.0
1927-02-24, 57, 49, 53.0, 0.05, 0.0
1927-02-25, 62, 42, 52.0, 0.02, 0.0
1927-02-26, 49, 37, 43.0, 0.00, 0.0
1927-02-27, 47, 36, 41.5, 0.00, 0.0
1927-02-28, 42, 33, 37.5, T, T
1927-03-01, 40, 31, 35.5, 0.00, 0.0
1927-03-02, 37, 27, 32.0, 1.09, 11.0
1927-03-03, 38, 25, 31.5, 0.00, 0.0
1927-03-04, 44, 25, 34.5, 0.00, 0.0
1927-03-05, 54, 33, 43.5, 0.00, 0.0
1927-03-06, 60, 39, 49.5, 0.06, 0.0
1927-03-07, 62, 46, 54.0, T, 0.0
1927-03-08, 63, 49, 56.0, T, 0.0
1927-03-09, 49, 38, 43.5, 0.17, 0.0
1927-03-10, 51, 38, 44.5, 0.07, 0.0
1927-03-11, 58, 38, 48.0, 0.00, 0.0
1927-03-12, 72, 46, 59.0, 0.00, 0.0
1927-03-13, 73, 53, 63.0, 0.00, 0.0
1927-03-14, 69, 50, 59.5, 0.09, 0.0
1927-03-15, 65, 45, 55.0, 0.00, 0.0
1927-03-16, 74, 46, 60.0, 0.00, 0.0
1927-03-17, 78, 52, 65.0, 0.00, 0.0
1927-03-18, 81, 59, 70.0, 0.00, 0.0
1927-03-19, 82, 63, 72.5, 0.00, 0.0
1927-03-20, 76, 55, 65.5, 0.00, 0.0
1927-03-21, 76, 63, 69.5, 0.02, 0.0
1927-03-22, 68, 41, 54.5, 0.52, 0.0
1927-03-23, 49, 41, 45.0, T, 0.0
1927-03-24, 45, 38, 41.5, T, 0.0
1927-03-25, 55, 35, 45.0, 0.00, 0.0
1927-03-26, 68, 39, 53.5, T, 0.0
1927-03-27, 55, 44, 49.5, 0.00, 0.0
1927-03-28, 52, 39, 45.5, 0.00, 0.0
1927-03-29, 56, 38, 47.0, T, 0.0
1927-03-30, 57, 40, 48.5, 0.15, 0.0
1927-03-31, 63, 51, 57.0, 0.01, 0.0
1927-04-01, 53, 48, 50.5, 1.09, 0.0
1927-04-02, 53, 41, 47.0, 0.04, 0.0
1927-04-03, 47, 39, 43.0, 0.00, 0.0
1927-04-04, 45, 40, 42.5, 0.36, 0.0
1927-04-05, 53, 41, 47.0, 0.04, 0.0
1927-04-06, 68, 46, 57.0, 0.50, 0.0
1927-04-07, 64, 47, 55.5, 0.00, 0.0
1927-04-08, 47, 38, 42.5, 0.16, 0.0
1927-04-09, 42, 37, 39.5, 1.05, 0.0
1927-04-10, 53, 39, 46.0, 0.03, 0.0
1927-04-11, 56, 38, 47.0, 0.00, 0.0
1927-04-12, 70, 42, 56.0, 0.00, 0.0
1927-04-13, 73, 48, 60.5, 0.01, 0.0
1927-04-14, 56, 42, 49.0, 0.01, 0.0
1927-04-15, 65, 40, 52.5, 0.00, 0.0
1927-04-16, 74, 51, 62.5, 0.00, 0.0
1927-04-17, 77, 53, 65.0, 0.01, 0.0
1927-04-18, 68, 49, 58.5, 0.00, 0.0
1927-04-19, 79, 50, 64.5, 0.00, 0.0
1927-04-20, 88, 64, 76.0, 0.00, 0.0
1927-04-21, 85, 64, 74.5, 0.00, 0.0
1927-04-22, 67, 42, 54.5, 0.65, 0.0
1927-04-23, 55, 39, 47.0, 0.00, 0.0
1927-04-24, 55, 42, 48.5, 0.00, 0.0
1927-04-25, 60, 44, 52.0, 0.00, 0.0
1927-04-26, 69, 47, 58.0, 0.00, 0.0
1927-04-27, 82, 53, 67.5, 0.18, 0.0
1927-04-28, 66, 50, 58.0, 0.00, 0.0
1927-04-29, 79, 50, 64.5, 0.51, 0.0
1927-04-30, 65, 46, 55.5, 0.23, 0.0
1927-05-01, 61, 45, 53.0, 0.04, 0.0
1927-05-02, 75, 46, 60.5, 0.00, 0.0
1927-05-03, 83, 57, 70.0, 0.00, 0.0
1927-05-04, 81, 60, 70.5, 0.19, 0.0
1927-05-05, 73, 57, 65.0, 0.00, 0.0
1927-05-06, 66, 56, 61.0, 0.13, 0.0
1927-05-07, 71, 55, 63.0, 0.00, 0.0
1927-05-08, 74, 56, 65.0, T, 0.0
1927-05-09, 81, 62, 71.5, 0.04, 0.0
1927-05-10, 85, 68, 76.5, 0.00, 0.0
1927-05-11, 83, 65, 74.0, 0.76, 0.0
1927-05-12, 66, 57, 61.5, 0.00, 0.0
1927-05-13, 65, 55, 60.0, 0.00, 0.0
1927-05-14, 74, 54, 64.0, 0.14, 0.0
1927-05-15, 72, 53, 62.5, 0.04, 0.0
1927-05-16, 63, 50, 56.5, 0.00, 0.0
1927-05-17, 68, 50, 59.0, 0.00, 0.0
1927-05-18, 79, 55, 67.0, 0.01, 0.0
1927-05-19, 90, 65, 77.5, 0.00, 0.0
1927-05-20, 76, 61, 68.5, T, 0.0
1927-05-21, 76, 59, 67.5, 0.00, 0.0
1927-05-22, 79, 60, 69.5, T, 0.0
1927-05-23, 86, 68, 77.0, 0.00, 0.0
1927-05-24, 89, 70, 79.5, 0.00, 0.0
1927-05-25, 83, 64, 73.5, 0.21, 0.0
1927-05-26, 81, 63, 72.0, 0.00, 0.0
1927-05-27, 69, 56, 62.5, 0.00, 0.0
1927-05-28, 68, 54, 61.0, 1.39, 0.0
1927-05-29, 65, 56, 60.5, 0.62, 0.0
1927-05-30, 76, 60, 68.0, M, 0.0
1927-05-31, 79, 60, 69.5, M, 0.0
1927-06-01, 74, 61, 67.5, 0.00, 0.0
1927-06-02, 75, 56, 65.5, 0.78, 0.0
1927-06-03, 60, 56, 58.0, 1.99, 0.0
1927-06-04, 78, 56, 67.0, T, 0.0
1927-06-05, 85, 66, 75.5, 0.00, 0.0
1927-06-06, 70, 56, 63.0, 0.00, 0.0
1927-06-07, 58, 53, 55.5, 0.79, 0.0
1927-06-08, 77, 56, 66.5, 0.00, 0.0
1927-06-09, 84, 61, 72.5, 0.00, 0.0
1927-06-10, 81, 68, 74.5, 0.02, 0.0
1927-06-11, 90, 70, 80.0, 0.00, 0.0
1927-06-12, 91, 69, 80.0, 0.06, 0.0
1927-06-13, 79, 64, 71.5, 0.00, 0.0
1927-06-14, 89, 60, 74.5, 0.53, 0.0
1927-06-15, 67, 58, 62.5, 0.07, 0.0
1927-06-16, 71, 58, 64.5, 0.00, 0.0
1927-06-17, 70, 57, 63.5, 0.00, 0.0
1927-06-18, 76, 58, 67.0, 0.05, 0.0
1927-06-19, 72, 64, 68.0, 0.30, 0.0
1927-06-20, 71, 61, 66.0, 0.01, 0.0
1927-06-21, 81, 58, 69.5, 0.00, 0.0
1927-06-22, 88, 64, 76.0, 0.00, 0.0
1927-06-23, 91, 72, 81.5, 0.00, 0.0
1927-06-24, 81, 67, 74.0, 0.00, 0.0
1927-06-25, 87, 65, 76.0, 0.00, 0.0
1927-06-26, 86, 68, 77.0, 0.01, 0.0
1927-06-27, 76, 63, 69.5, 0.00, 0.0
1927-06-28, 83, 60, 71.5, 0.00, 0.0
1927-06-29, 89, 61, 75.0, 0.00, 0.0
1927-06-30, 82, 59, 70.5, 0.07, 0.0
1927-07-01, 76, 58, 67.0, 0.00, 0.0
1927-07-02, 82, 64, 73.0, 0.00, 0.0
1927-07-03, 87, 67, 77.0, 0.20, 0.0
1927-07-04, 75, 67, 71.0, 0.00, 0.0
1927-07-05, 77, 61, 69.0, 0.00, 0.0
1927-07-06, 80, 59, 69.5, 0.00, 0.0
1927-07-07, 88, 66, 77.0, 0.27, 0.0
1927-07-08, 82, 66, 74.0, 0.02, 0.0
1927-07-09, 79, 69, 74.0, 0.18, 0.0
1927-07-10, 82, 70, 76.0, 0.00, 0.0
1927-07-11, 89, 70, 79.5, 0.31, 0.0
1927-07-12, 89, 69, 79.0, 0.01, 0.0
1927-07-13, 89, 71, 80.0, 0.00, 0.0
1927-07-14, 89, 73, 81.0, 0.00, 0.0
1927-07-15, 89, 71, 80.0, 0.00, 0.0
1927-07-16, 87, 73, 80.0, T, 0.0
1927-07-17, 89, 72, 80.5, 0.00, 0.0
1927-07-18, 83, 70, 76.5, 1.13, 0.0
1927-07-19, 80, 70, 75.0, 0.08, 0.0
1927-07-20, 79, 70, 74.5, 0.00, 0.0
1927-07-21, 82, 68, 75.0, 0.00, 0.0
1927-07-22, 84, 68, 76.0, 0.00, 0.0
1927-07-23, 83, 68, 75.5, 1.86, 0.0
1927-07-24, 83, 69, 76.0, 0.00, 0.0
1927-07-25, 85, 68, 76.5, 0.00, 0.0
1927-07-26, 87, 72, 79.5, 0.00, 0.0
1927-07-27, 89, 71, 80.0, 0.00, 0.0
1927-07-28, 95, 72, 83.5, 0.00, 0.0
1927-07-29, 92, 74, 83.0, 0.00, 0.0
1927-07-30, 92, 71, 81.5, 0.45, 0.0
1927-07-31, 91, 70, 80.5, M, 0.0
1927-08-01, 83, 69, 76.0, 0.76, 0.0
1927-08-02, 88, 68, 78.0, T, 0.0
1927-08-03, 81, 69, 75.0, 0.04, 0.0
1927-08-04, 73, 66, 69.5, 0.46, 0.0
1927-08-05, 84, 67, 75.5, 0.08, 0.0
1927-08-06, 87, 68, 77.5, 0.00, 0.0
1927-08-07, 87, 70, 78.5, 0.00, 0.0
1927-08-08, 89, 72, 80.5, 0.02, 0.0
1927-08-09, 88, 72, 80.0, 0.00, 0.0
1927-08-10, 78, 68, 73.0, T, 0.0
1927-08-11, 80, 66, 73.0, 0.00, 0.0
1927-08-12, 82, 68, 75.0, 0.00, 0.0
1927-08-13, 85, 69, 77.0, 0.00, 0.0
1927-08-14, 87, 69, 78.0, 0.00, 0.0
1927-08-15, 81, 71, 76.0, 0.05, 0.0
1927-08-16, 82, 67, 74.5, 0.00, 0.0
1927-08-17, 85, 65, 75.0, 0.00, 0.0
1927-08-18, 87, 68, 77.5, 0.47, 0.0
1927-08-19, 72, 65, 68.5, 0.34, 0.0
1927-08-20, 77, 68, 72.5, T, 0.0
1927-08-21, 82, 69, 75.5, 0.00, 0.0
1927-08-22, 82, 70, 76.0, 0.60, 0.0
1927-08-23, 81, 71, 76.0, 0.00, 0.0
1927-08-24, 83, 70, 76.5, T, 0.0
1927-08-25, 72, 61, 66.5, 0.44, 0.0
1927-08-26, 67, 60, 63.5, 0.38, 0.0
1927-08-27, 64, 59, 61.5, 0.02, 0.0
1927-08-28, 67, 60, 63.5, 0.19, 0.0
1927-08-29, 77, 59, 68.0, 0.00, 0.0
1927-08-30, 84, 62, 73.0, 0.00, 0.0
1927-08-31, 83, 66, 74.5, T, 0.0
1927-09-01, 82, 65, 73.5, 0.10, 0.0
1927-09-02, 84, 65, 74.5, 0.00, 0.0
1927-09-03, 89, 68, 78.5, 0.48, 0.0
1927-09-04, 87, 68, 77.5, 0.00, 0.0
1927-09-05, 81, 69, 75.0, 0.00, 0.0
1927-09-06, 82, 64, 73.0, 0.00, 0.0
1927-09-07, 83, 61, 72.0, 0.00, 0.0
1927-09-08, 89, 68, 78.5, T, 0.0
1927-09-09, 74, 70, 72.0, 0.09, 0.0
1927-09-10, 79, 69, 74.0, 0.53, 0.0
1927-09-11, 84, 69, 76.5, T, 0.0
1927-09-12, 79, 66, 72.5, 0.00, 0.0
1927-09-13, 80, 62, 71.0, 0.00, 0.0
1927-09-14, 85, 69, 77.0, 0.00, 0.0
1927-09-15, 92, 70, 81.0, 0.00, 0.0
1927-09-16, 84, 69, 76.5, 0.00, 0.0
1927-09-17, 84, 68, 76.0, 0.00, 0.0
1927-09-18, 88, 68, 78.0, 0.00, 0.0
1927-09-19, 87, 66, 76.5, 0.48, 0.0
1927-09-20, 78, 65, 71.5, 0.00, 0.0
1927-09-21, 75, 65, 70.0, 0.00, 0.0
1927-09-22, 73, 59, 66.0, 0.00, 0.0
1927-09-23, 72, 60, 66.0, 0.00, 0.0
1927-09-24, 71, 60, 65.5, 0.00, 0.0
1927-09-25, 73, 59, 66.0, 0.00, 0.0
1927-09-26, 80, 60, 70.0, 0.00, 0.0
1927-09-27, 80, 62, 71.0, 0.00, 0.0
1927-09-28, 76, 63, 69.5, 0.00, 0.0
1927-09-29, 80, 62, 71.0, 0.00, 0.0
1927-09-30, 84, 64, 74.0, 0.00, 0.0
1927-10-01, 88, 68, 78.0, 0.00, 0.0
1927-10-02, 85, 67, 76.0, 0.00, 0.0
1927-10-03, 83, 70, 76.5, 0.53, 0.0
1927-10-04, 81, 69, 75.0, 0.00, 0.0
1927-10-05, 78, 65, 71.5, 0.00, 0.0
1927-10-06, 82, 64, 73.0, 0.00, 0.0
1927-10-07, 81, 58, 69.5, 0.00, 0.0
1927-10-08, 80, 64, 72.0, 1.20, 0.0
1927-10-09, 65, 54, 59.5, 2.34, 0.0
1927-10-10, 71, 48, 59.5, 0.00, 0.0
1927-10-11, 74, 57, 65.5, 0.00, 0.0
1927-10-12, 73, 64, 68.5, 0.48, 0.0
1927-10-13, 72, 59, 65.5, 0.51, 0.0
1927-10-14, 65, 52, 58.5, 0.00, 0.0
1927-10-15, 64, 52, 58.0, 0.00, 0.0
1927-10-16, 69, 54, 61.5, 0.00, 0.0
1927-10-17, 66, 53, 59.5, 0.00, 0.0
1927-10-18, 56, 47, 51.5, T, 0.0
1927-10-19, 54, 44, 49.0, 0.04, 0.0
1927-10-20, 66, 49, 57.5, 0.00, 0.0
1927-10-21, 71, 54, 62.5, 0.00, 0.0
1927-10-22, 71, 46, 58.5, 0.00, 0.0
1927-10-23, 81, 57, 69.0, 0.00, 0.0
1927-10-24, 71, 57, 64.0, 0.00, 0.0
1927-10-25, 67, 54, 60.5, 0.00, 0.0
1927-10-26, 69, 54, 61.5, 0.00, 0.0
1927-10-27, 69, 58, 63.5, 0.00, 0.0
1927-10-28, 70, 61, 65.5, 0.04, 0.0
1927-10-29, 77, 58, 67.5, 0.00, 0.0
1927-10-30, 66, 55, 60.5, 0.00, 0.0
1927-10-31, 75, 55, 65.0, 0.00, 0.0
1927-11-01, 75, 60, 67.5, 0.00, 0.0
1927-11-02, 76, 61, 68.5, 0.05, 0.0
1927-11-03, 73, 43, 58.0, 1.00, 0.0
1927-11-04, 56, 41, 48.5, T, 0.0
1927-11-05, 54, 40, 47.0, 0.03, 0.0
1927-11-06, 46, 36, 41.0, 0.00, 0.0
1927-11-07, 47, 31, 39.0, 0.00, 0.0
1927-11-08, 50, 42, 46.0, 0.38, 0.0
1927-11-09, 56, 46, 51.0, T, 0.0
1927-11-10, 57, 45, 51.0, 0.00, 0.0
1927-11-11, 71, 46, 58.5, 0.00, 0.0
1927-11-12, 77, 55, 66.0, 0.11, 0.0
1927-11-13, 55, 48, 51.5, 0.01, 0.0
1927-11-14, 71, 48, 59.5, 0.00, 0.0
1927-11-15, 75, 55, 65.0, 0.00, 0.0
1927-11-16, 77, 60, 68.5, 0.10, 0.0
1927-11-17, 75, 63, 69.0, 0.68, 0.0
1927-11-18, 65, 39, 52.0, 0.00, 0.0
1927-11-19, 44, 38, 41.0, 0.00, 0.0
1927-11-20, 44, 33, 38.5, 0.00, 0.0
1927-11-21, 55, 33, 44.0, 0.00, 0.0
1927-11-22, 65, 43, 54.0, 0.00, 0.0
1927-11-23, 71, 51, 61.0, 0.00, 0.0
1927-11-24, 71, 52, 61.5, 0.00, 0.0
1927-11-25, 65, 48, 56.5, 0.00, 0.0
1927-11-26, 62, 45, 53.5, 0.00, 0.0
1927-11-27, 71, 45, 58.0, 0.00, 0.0
1927-11-28, 71, 54, 62.5, 0.00, 0.0
1927-11-29, 71, 59, 65.0, 0.00, 0.0
1927-11-30, 73, 59, 66.0, 0.00, 0.0
1927-12-01, 67, 45, 56.0, 0.18, 0.0
1927-12-02, 56, 42, 49.0, 0.93, 0.0
1927-12-03, 45, 36, 40.5, 1.09, 0.0
1927-12-04, 51, 36, 43.5, 1.94, 0.0
1927-12-05, 50, 36, 43.0, T, 0.0
1927-12-06, 55, 36, 45.5, 0.00, 0.0
1927-12-07, 67, 45, 56.0, 0.04, 0.0
1927-12-08, 68, 35, 51.5, T, 0.0
1927-12-09, 35, 23, 29.0, 0.00, 0.0
1927-12-10, 46, 27, 36.5, 0.00, 0.0
1927-12-11, 65, 38, 51.5, 0.00, 0.0
1927-12-12, 66, 58, 62.0, 0.02, 0.0
1927-12-13, 74, 56, 65.0, 0.00, 0.0
1927-12-14, 70, 52, 61.0, 0.00, 0.0
1927-12-15, 55, 48, 51.5, 1.28, 0.0
1927-12-16, 60, 38, 49.0, 0.43, 0.0
1927-12-17, 41, 30, 35.5, 0.00, 0.0
1927-12-18, 45, 31, 38.0, 0.00, 0.0
1927-12-19, 36, 23, 29.5, 0.00, 0.0
1927-12-20, 39, 23, 31.0, 0.00, 0.0
1927-12-21, 42, 31, 36.5, 0.00, 0.0
1927-12-22, 41, 34, 37.5, 0.00, 0.0
1927-12-23, 46, 32, 39.0, 0.00, 0.0
1927-12-24, 39, 29, 34.0, 0.00, 0.0
1927-12-25, 36, 26, 31.0, 0.00, 0.0
1927-12-26, 38, 28, 33.0, 0.00, 0.0
1927-12-27, 41, 27, 34.0, 0.00, 0.0
1927-12-28, 53, 30, 41.5, 0.00, 0.0
1927-12-29, 64, 46, 55.0, T, 0.0
1927-12-30, 61, 48, 54.5, T, 0.0
1927-12-31, 67, 52, 59.5, 0.08, 0.0
1928-01-01, 52, 17, 34.5, 0.00, 0.0
1928-01-02, 24, 12, 18.0, 0.00, 0.0
1928-01-03, 24, 17, 20.5, 0.00, 0.0
1928-01-04, 30, 18, 24.0, 0.00, 0.0
1928-01-05, 40, 20, 30.0, 0.00, 0.0
1928-01-06, 54, 27, 40.5, 0.00, 0.0
1928-01-07, 66, 40, 53.0, 0.00, 0.0
1928-01-08, 61, 40, 50.5, 0.00, 0.0
1928-01-09, 54, 45, 49.5, 0.38, 0.0
1928-01-10, 54, 37, 45.5, 0.00, 0.0
1928-01-11, 67, 38, 52.5, 0.00, 0.0
1928-01-12, 56, 42, 49.0, 0.00, 0.0
1928-01-13, 65, 42, 53.5, 0.00, 0.0
1928-01-14, 68, 51, 59.5, 0.00, 0.0
1928-01-15, 74, 49, 61.5, 0.00, 0.0
1928-01-16, 49, 40, 44.5, T, 0.0
1928-01-17, 67, 41, 54.0, 0.00, 0.0
1928-01-18, 61, 44, 52.5, 0.06, 0.0
1928-01-19, 61, 44, 52.5, 0.34, 0.0
1928-01-20, 55, 33, 44.0, 0.00, 0.0
1928-01-21, 33, 22, 27.5, 0.00, 0.0
1928-01-22, 40, 19, 29.5, 0.00, 0.0
1928-01-23, 54, 29, 41.5, 0.00, 0.0
1928-01-24, 61, 37, 49.0, 0.42, 0.0
